iter	MAE	RMSE
1707	0.01150382527	0.02214948638
1708	0.01150343458	0.02214749701
1709	0.01150142806	0.02214252247
1710	0.01149991758	0.02213703666
1711	0.01149869078	0.02213279387
1712	0.01149698836	0.02212353761
1713	0.01149531704	0.02211975977
1714	0.01149426785	0.02211433294
1715	0.0114931196	0.02210904715
1716	0.01149223141	0.02210578578
1717	0.01149101909	0.02210142961
1718	0.01148615952	0.02208651893
1719	0.01148399375	0.02208073648
1720	0.01148268238	0.02207324001
1721	0.01148152108	0.02206935049
1722	0.011473353	0.02206487675
1723	0.01147204808	0.02205772138
1724	0.01146943552	0.02205440322
1725	0.01146463523	0.02205176375
1726	0.01145616525	0.02204704221
1727	0.01145170185	0.02204216971
1728	0.01145097607	0.02203540778
1729	0.01145028789	0.02203201426
1730	0.01144920376	0.02202941807
1731	0.01144815352	0.02202579876
1732	0.01144748575	0.02202279007
1733	0.01144713601	0.02201877332
1734	0.01144582631	0.02201319157
1735	0.0114425388	0.02200296826
1736	0.01143530222	0.02199893328
1737	0.01143428722	0.02199531277
1738	0.01143227204	0.02199220856
1739	0.01143112541	0.0219889248
1740	0.01143034222	0.02198569513
1741	0.01142733534	0.02198123693
1742	0.01142518652	0.0219678548
1743	0.0114242807	0.02196187441
1744	0.01142401942	0.02195968756
1745	0.01142229497	0.02195728389
1746	0.0114194496	0.02195504082
1747	0.01141772062	0.02195222889
1748	0.01141590036	0.02194722052
1749	0.01141507811	0.0219417299
1750	0.01141394155	0.0219376909
1751	0.01141142463	0.02193551944
1752	0.01140814315	0.02192846951
1753	0.01140355875	0.02192535461
1754	0.01140262514	0.02192149378
1755	0.01140183315	0.02191682056
1756	0.01140149803	0.02191294783
1757	0.01139996128	0.0219091178
1758	0.01139972357	0.02190705268
1759	0.0113983297	0.02190255402
1760	0.01139246628	0.02189779064
1761	0.01139133581	0.02189392936
1762	0.01138946051	0.02188791915
1763	0.01138486131	0.02188274332
1764	0.01138284474	0.02187726439
1765	0.01138182879	0.02187012949
1766	0.01137926297	0.02185332233
1767	0.01137241536	0.02184957817
1768	0.01137088509	0.02183965195
1769	0.01136885775	0.02183405811
1770	0.01136776046	0.02182973516
1771	0.01136616373	0.02182113185
1772	0.01136349643	0.02181781401
1773	0.01135907589	0.02181345878
1774	0.01135634248	0.02180923563
1775	0.01135531874	0.02180529839
1776	0.0113538636	0.02180319368
1777	0.01134372587	0.02179719343
1778	0.01134357785	0.0217959276
1779	0.01134221425	0.02179320128
1780	0.01134131287	0.02178359917
1781	0.01133881564	0.02178050943
1782	0.0113367832	0.02176773462
1783	0.01133466381	0.02176116509
1784	0.01133346249	0.02175525941
1785	0.01133226737	0.02175099284
1786	0.0113317028	0.02174801354
1787	0.01133056838	0.02174542689
1788	0.01132942902	0.02173798464
1789	0.01132902413	0.02173542089
1790	0.01132688525	0.02173280599
1791	0.01132503607	0.02172803946
1792	0.01132162976	0.02172388321
1793	0.01132070228	0.02172118857
1794	0.0113190347	0.02171713153
1795	0.01131776814	0.02171036888
1796	0.01131665799	0.02170432723
1797	0.01131069522	0.02170122316
1798	0.01130509871	0.02169789937
1799	0.01130077864	0.02169310506
1800	0.01129957012	0.02168887837
1801	0.01129512103	0.02167222278
1802	0.0112936694	0.02166663808
1803	0.01129248564	0.02166007743
1804	0.01129160673	0.0216536904
1805	0.01129067427	0.02164971897
1806	0.01128934585	0.02163782428
1807	0.01128765404	0.02163314477
1808	0.01128525414	0.02163001788
1809	0.01128449501	0.02162707815
1810	0.01128292182	0.02161985916
1811	0.01128214961	0.02161705962
1812	0.01127369303	0.02161209152
1813	0.01126833069	0.02160769966
1814	0.01125823112	0.0216021077
1815	0.01125413563	0.02159991176
1816	0.011247527	0.02159559815
1817	0.01124618858	0.02158815915
1818	0.01124443708	0.02157887677
1819	0.01124289994	0.0215765698
1820	0.01124270612	0.02157466133
1821	0.01124105974	0.0215659448
1822	0.01124016565	0.0215624352
1823	0.01123917028	0.02155746855
1824	0.01123803966	0.02155226541
1825	0.01123726683	0.02154969022
1826	0.01123624866	0.02154485622
1827	0.0112321948	0.02154201449
1828	0.01122801025	0.02153900743
1829	0.01122722054	0.02153629044
1830	0.01122186874	0.0215326519
1831	0.01121869567	0.02153053375
1832	0.01121512472	0.02152587107
1833	0.0112102624	0.02152163477
1834	0.01120915575	0.02151656162
1835	0.0112076622	0.02151219348
1836	0.01120395894	0.0215078409
1837	0.01120251747	0.02149845993
1838	0.01120098984	0.02149195396
1839	0.01119983228	0.02148457839
1840	0.01119664274	0.02148145728
1841	0.01119019336	0.02147848577
1842	0.01118939521	0.02147573977
1843	0.0111883087	0.02147180146
1844	0.01118699218	0.02146668242
1845	0.01118540969	0.02146161192
1846	0.0111843612	0.02145715464
1847	0.01118304524	0.02144794401
1848	0.01118187951	0.02144318423
1849	0.0111805015	0.02143762675
1850	0.01117940521	0.0214346735
1851	0.0111763627	0.02143065814
1852	0.011175147	0.02142786321
1853	0.01117382521	0.02142035682
1854	0.01116979802	0.02141842997
1855	0.01116947993	0.02141578067
1856	0.0111677675	0.02141089861
1857	0.01116634624	0.02140499038
1858	0.01116487697	0.021400276
1859	0.01116380767	0.02139638539
1860	0.01116318534	0.0213938391
1861	0.01116174578	0.02138548181
1862	0.01116113617	0.02138365885
1863	0.0111577638	0.02138112347
1864	0.01115024412	0.0213767018
1865	0.01114542994	0.02137226571
1866	0.01114510568	0.02137014071
1867	0.01113778807	0.02136593979
1868	0.01113635235	0.02136149106
1869	0.01113338101	0.02135948721
1870	0.01113218385	0.02135505632
1871	0.01113136381	0.0213515021
1872	0.01113002748	0.0213477356
1873	0.01112302801	0.02134386118
1874	0.01111934922	0.02133935405
1875	0.01111360266	0.02133532259
1876	0.01111121472	0.02133332783
1877	0.01110986719	0.02132455885
1878	0.01110751018	0.02132074374
1879	0.0111063975	0.02131815134
1880	0.01109952751	0.02131428206
1881	0.01109913058	0.02131159587
1882	0.0110950339	0.02129657563
1883	0.01109202816	0.02129445949
1884	0.01109022411	0.02129049208
1885	0.01108874018	0.02128202719
1886	0.01108440614	0.02127806725
1887	0.01108278224	0.02127266178
1888	0.01108176997	0.02126522399
1889	0.01108036032	0.02126057328
1890	0.01107898126	0.02125639775
1891	0.01107689804	0.02124839742
1892	0.01107580162	0.02124605755
1893	0.01107486245	0.02124031017
1894	0.01107233933	0.02123700742
1895	0.01107149129	0.02123316207
1896	0.01107068035	0.02122762719
1897	0.01106973079	0.0212205466
1898	0.01106863028	0.02121656428
1899	0.01106821078	0.02121406258
1900	0.011066915	0.02120964127
1901	0.01106542014	0.02120119738
1902	0.01106526048	0.02120085329
1903	0.01106453679	0.02119846524
1904	0.01106392464	0.02119413557
1905	0.01105869819	0.02119108525
1906	0.01105648894	0.02118831067
1907	0.01105545937	0.02118530146
1908	0.01105320404	0.02117960861
1909	0.01105239784	0.02117667177
1910	0.01105163929	0.02117144084
1911	0.01104686648	0.02116857915
1912	0.01104155529	0.02116471358
1913	0.01104025517	0.02115995797
1914	0.01103943456	0.02115666907
1915	0.01103728658	0.02114900442
1916	0.01103551752	0.02113904644
1917	0.01103119818	0.02113624923
1918	0.01102723997	0.0211340702
1919	0.01102339916	0.02112000639
1920	0.01102193941	0.02111044064
1921	0.01102083343	0.02110679153
1922	0.01102024583	0.02110156978
1923	0.01101962536	0.02109886492
1924	0.01101692502	0.02109640137
1925	0.01101658168	0.02109470474
1926	0.01101287986	0.02109198714
1927	0.01101204182	0.02108738292
1928	0.01100734956	0.02108414352
1929	0.01099826622	0.02107891984
1930	0.01099734832	0.02107590353
1931	0.01099016202	0.02107216721
1932	0.010986346	0.02106879872
1933	0.01098283422	0.02106078322
1934	0.01098202439	0.02105758576
1935	0.01098028097	0.02105469881
1936	0.01097816808	0.02105089377
1937	0.01097185679	0.02104425594
1938	0.01096297898	0.02103948456
1939	0.01096079667	0.02103233932
1940	0.01095751543	0.02102894887
1941	0.01095610397	0.02102683345
1942	0.01095551748	0.02102427054
1943	0.01095442503	0.02102093922
1944	0.01095365673	0.02101660848
1945	0.01094830697	0.0210119089
1946	0.01094638682	0.02100832729
1947	0.01094491339	0.02100370452
1948	0.01094133421	0.02100018565
1949	0.01093661421	0.02099675432
1950	0.01093182083	0.02098448031
1951	0.01092529449	0.02098056175
1952	0.01091833945	0.0209769302
1953	0.01091018469	0.02097247302
1954	0.01090813956	0.02095782455
1955	0.01090218368	0.02095509602
1956	0.01090101018	0.02095010093
1957	0.01089879616	0.02094748254
1958	0.01089625907	0.0209284618
1959	0.01089497015	0.02092010185
1960	0.01089434421	0.02091566585
1961	0.01088581879	0.02091118039
1962	0.01088464985	0.02090657659
1963	0.01088326867	0.02090414898
1964	0.010881131	0.02090169709
1965	0.01087995539	0.02089820099
1966	0.01087802247	0.02089226491
1967	0.01087697229	0.02088768846
1968	0.01087647589	0.02088059804
1969	0.01087597892	0.02087876058
1970	0.01087432562	0.02087372821
1971	0.01087345529	0.02087031093
1972	0.01087178635	0.02086810449
1973	0.01086818698	0.02086572591
1974	0.01086627693	0.02085263982
1975	0.01086355204	0.02084918398
1976	0.01086178155	0.02084312144
1977	0.01086079022	0.02083483949
1978	0.01085972116	0.02083230941
1979	0.01085366953	0.02082868386
1980	0.01085252649	0.02082190173
1981	0.01085001805	0.02081868181
1982	0.01084871947	0.02081104514
1983	0.01084463714	0.02080833684
1984	0.01084122602	0.02080597512
1985	0.01084066277	0.02080203446
1986	0.01083620672	0.02079116582
1987	0.01083478931	0.02078841095
1988	0.01083229465	0.02078589397
1989	0.01083130034	0.02078230382
1990	0.0108279012	0.02077921378
1991	0.01082732757	0.02077559295
1992	0.01082685209	0.02077293003
1993	0.01082550923	0.0207677174
1994	0.01082536212	0.02076744802
1995	0.010824447	0.020765184
1996	0.01082350974	0.02076151855
1997	0.01082286272	0.02075955632
1998	0.01082085238	0.02075334302
1999	0.01081955994	0.02074529235
